Supplementary table 2_3: Pearson correlation results of N-RNA			
	AP005328.1		
	STAT6		
	AC016738.1		
	LYPD6B		
	TMEM92		
	SERPINA2		
	AL133493.1		
	AC008403.3		
	PDP2		
	AC007991.3		
	ABCC3		
	AC068587.5		
	AC012354.3		
	RAB3GAP2		
	FBP1		
	TERF1P4		
	MTMR9		
	HLA-DQA1		
	SPIN4		
	VAV1		
	EDEM2		
	XACT		
	AC107918.4		
	AL606807.1		
	COL9A3		
	ZFP36		
	AL031770.1		
	USP50		
	LNX2		
	AL391001.1		
	BICD1		
	AC025271.2		
	CCDC153		
	LAT		
	AC104304.3		
	AL109920.3		
	CD2AP		
	AC008945.1		
	PRRT3		
	AC069120.1		
	LHX6		
	DPPA3		
	THEM5		
	CACNG8		
	AC069499.2		
	AC017007.4		
	TENT4B		
	MPP7		
	MOCOS		
	BCAM		
	XG		
	TRIM54		
	ARFGEF2		
	ARHGEF19-AS1		
	ZNF860		
	C6orf99		
	PIAS2		
	HLA-C		
	GH2		
	AC022893.1		
	FABP6		
	TLR4		
	AC090227.2		
	HJV		
	AC006020.1		
	AC010336.2		
	ATG14		
	AF131215.5		
	NPR1		
	LHX4		
	AC016831.4		
	PLA2G7		
	LARP1B		
	HSPA12B		
	SLC15A3		
	ITGAM		
	EID3		
	TEN1-CDK3		
	MFSD12		
	PGAM1P5		
	RRAS2		
	MFSD6L		
	TTLL6		
	EPHX1		
	MTPAP		
	SHISA3		
	TNFRSF1A		
	OR2A1-AS1		
	FMNL1		
	AL390719.2		
	AP003559.1		
	AC093673.1		
	UBALD1		
	TMEM82		
	MC5R		
	ASIC2		
	P2RX2		
	FIBCD1		
	C15orf41		
	SLC52A3		
	CEBPZ		
	ZNF804B		
	MAFK		
	AL356274.2		
	SCGB3A2		
	AL390726.4		
	SIGLEC15		
	ALPG		
	CLCN7		
	MTATP6P1		
	ZDHHC13		
	AC026410.1		
	C5orf38		
	TMEM38A		
	AL133318.1		
	SPATA5		
	MYL9		
	AC093904.4		
	STRBP		
	LINC00858		
	AL354821.1		
	CATSPER4		
	IL6R		
	AC092745.4		
	TRIM10		
	KCNK6		
	CSMD2		
	AC109454.3		
	PIK3CB		
	TERF1		
	BX842568.4		
	C11orf52		
	OSBPL10		
	RBFOX3		
	DOCK5		
	CTSLP2		
	NLRP3P1		
	M1AP		
	LINC02805		
	SLC4A11		
	AC079768.2		
	ZNF322P1		
	ANKIB1		
	KCMF1		
	SSH3		
	MYBPC2		
	APOE		
	COX6B2		
	ZNF296		
	AC017007.5		
	MKX		
	LINC01194		
	TFCP2L1		
	AL031731.1		
	ACAT1		
	KLF4		
	LRRC2		
	CLN8		
	AC021205.1		
	ARHGEF19		
	PCCA-DT		
	AL139349.1		
	OAS3		
	CXCL6		
	PRSS29P		
	HMX2		
	HAS1		
	F11		
	AC011453.1		
	TCF7L1		
	TMPRSS13		
	AC004923.1		
	DCAF11		
	LAMC3		
	RAB12		
	SNTG2-AS1		
	PSMB9		
	LMO1		
	TFR2		
	AC007375.3		
	OR9H1P		
	ANO9		
	STOM		
	PROM2		
	IL17RB		
	HMCN2		
	TBC1D8		
	AC068787.1		
	RHPN2		
	AC109460.2		
	AC099524.1		
	MRO		
	SLC25A21		
	SERHL2		
	PNLIPRP2		
	GCC2		
	AC116917.1		
	AC125616.1		
	CARMIL2		
	CD55		
	CASP8		
	SLC19A2		
	RUNDC3A-AS1		
	ZAN		
	SPINK2		
	GDF3		
	FHL2		
	AC016888.1		
	CBLC		
	MAGEB17		
	MAPKAPK5		
	AC022497.1		
	AC022140.2		
	NOM1		
	MAT1A		
	AC012354.4		
	SLC22A20P		
	PAX9		
	AC007785.3		
	ALOX15P1		
	CYP26A1		
	CACNA2D3-AS1		
	TMEM37		
	NPTN		
	MIR647		
	GRAMD2B		
	AC005355.1		
	GPR78		
	RDH13		
	CPZ		
	FBLIM1		
	MOGAT3		
	TRPM6		
	BFSP1		
	ACTBP2		
	OR2A7		
	AC009133.3		
	CHST4		
	SBSPON		
	HESX1		
	LINC02417		
	CATSPERB		
	CCDC152		
	AC068787.2		
	LY6L		
	AC007681.1		
	VWF		
	TBC1D22B		
	SEZ6L2		
	DUSP13		
	JMJD1C		
	PPP1R16B		
	USP44		
	FAAH		
	AL024508.1		
	AC093673.2		
	AL355870.2		
	PRR20G		
	AC007991.2		
	RET		
	RNF144B		
	MX1		
	PYCARD		
	LHX8		
	AL121832.3		
	TNFSF11		
	SAMD4A		
	CEMP1		
	ARHGAP36		
	AL353052.1		
	RABGAP1L-IT1		
	VWDE		
	Z99127.3		
	OSTF1		
	AL591806.4		
	HPSE		
	AC006329.1		
	TESMIN		
	MRC1		
	AC048344.4		
	TMC4		
	AP002754.1		
	FA2H		
	RARG		
	ANOS1		
	AC124312.5		
	AC106038.1		
	SCNN1G		
	ANKS4B		
	AFAP1L1		
	CLU		
	UBE2D1		
	ZFP64		
	TAF4B		
	LOXHD1		
	OLFML3		
	NPY1R		
	AL354994.1		
	CLDN4		
	SPINK1		
	LONRF1		
	AC025048.6		
	MROH2A		
	AC114284.1		
	ACP5		
	FAM71E1		
	TAF4		
	VGF		
	MB		
	TJP3		
	KLK13		
	SLC7A2		
	INSR		
	MATK		
	AP000438.1		
	JPH4		
	HTATIP2		
	PDXDC1		
	AC090004.2		
	AC011029.1		
	PWAR5		
	LARP1		
	PPP1R3B		
	HAPLN3		
	OTUD6B		
	AC092902.4		
	HSPB8		
	EXOC3L4		
	DNAJC28		
	PNPLA6		
	AC048344.1		
	RPS20P22		
	C19orf85		
	MYH11		
	LGALS12		
	AC124312.2		
	SOCS5		
	HOOK1		
	AC005083.1		
	ARHGEF5		
	PAXIP1-AS2		
	LY75-CD302		
	BRINP1		
	ESYT3		
	PRRG4		
	OGDHL		
	RAB33B		
	NUDT13		
	DMKN		
	POLR3G		
	AL645939.2		
	PPP1R26-AS1		
	AL596257.1		
	SSC5D		
	GATA2		
	TINAGL1		
	IGFBP4		
	CYP2A13		
	LAYN		
	INGX		
	KCNG3		
	TEX13B		
	KCNMA1		
	AC011731.1		
	B3GNT7		
	CAPN11		
	SLC22A3		
	NACC2		
	AC105450.1		
	SLC27A2		
	LINC01612		
	CNGA1		
	DENND1C		
	AL592164.1		
	ST8SIA6		
	SYK		
	AC113189.1		
	METTL8		
	DPPA4		
	PPM1N		
	AL645933.5		
	SQSTM1		
	VSIG10		
	AC002091.2		
	GABRQ		
	NMI		
	NPAS1		
	AC010547.2		
	DEPP1		
	DGKK		
	WSCD2		
	AC008738.5		
	ECHDC2		
	CTSV		
	GUCY2C		
	MLYCD		
	NIBAN1		
	FOXO1		
	LNX1		
	AC026412.4		
	AC141930.2		
	CREB3L1		
	TRAF3IP2		
	AP002856.2		
	MICB		
	CDC42BPG		
	NLN		
	C2orf78		
	AC090616.4		
	AC009446.1		
	OR7E12P		
	MBP		
	ARHGAP26		
	AL139005.1		
	RUFY4		
	OCIAD2		
	SPRY3		
	PCDHAC1		
	TRAPPC8		
	ARHGEF35		
	ERVMER34-1		
	AL135905.1		
	GJB5		
	ABI1		
	AL139398.1		
	USP8		
	PTGER2		
	CD109		
	AC022007.1		
	AC005062.1		
	AP000688.2		
	MPL		
	CD177		
	KRT7-AS		
	GRPR		
	LRG1		
	RARRES2		
	TAP1		
	SLC13A3		
	LINC02633		
	ADGRG5		
	ZNF649		
	SNORD116-4		
	ACAD8		
	HNF4G		
	AL022318.4		
	PRRG2		
	MAP3K21		
	F11R		
	CTTNBP2		
	NLGN4X		
	GALNT7		
	DLX6-AS1		
	AC007991.4		
	PSORS1C1		
	MIR1915HG		
	AL133396.2		
	COX6A2		
	C6orf62		
	DNAJB6		
	PDLIM1		
	AC027763.1		
	RAB3IL1		
	RBBP8NL		
	SH3GL2		
	SLC9A7		
	DNAH3		
	HSPA2		
	TPSP2		
	SSX4B		
	TNFSF12		
	LINC01587		
	AC022140.1		
	ELMO3		
	PRR15		
	SH2D3A		
	PCDH1		
	AC244153.1		
	CYMP-AS1		
	KRT42P		
	AC008655.1		
	POU5F1P3		
	AC243830.1		
	MIR4683		
	IFI35		
	AC134684.6		
	NANOGP4		
	C1orf94		
	HAP1		
	NIPAL2		
	FURIN		
	TLDC2		
	AL132655.2		
	FEM1B		
	DNMT3B		
	TNN		
	ITGB4		
	MADCAM1		
	MX2		
	HEATR5A		
	NFE2L3P1		
	RAP2C		
	FXYD7		
	LCN2		
	LARP7		
	AL357562.1		
	SLC44A3		
	LINGO1		
	SEZ6		
	AC068587.7		
	A2ML1		
	AC114971.1		
	TOR4A		
	PLPP1		
	POU5F1		
	AL121839.2		
	LDHD		
	CD48		
	AC092436.3		
	AL445183.1		
	PRKCH		
	CACNA2D2		
	AKAP5		
	AC106864.1		
	DR1		
	DOCK2		
	WWC2		
	MLKL		
	NBEAL2		
	PLAAT5		
	COL13A1		
	TPM3P7		
	GJB7		
	APOBEC3D		
	ZNF649-AS1		
	PIM2		
	HPN-AS1		
	BHLHE41		
	AC147651.1		
	ZFYVE21		
	MIR320E		
	MEGF11		
	AC005674.2		
	ENPP1		
	AC005225.2		
	AC021146.2		
	DLX5		
	CTSC		
	C2CD4D		
	FLT1		
	PLEKHG6		
	FAM160A1		
	MMP25-AS1		
	RAPGEFL1		
	SYN3		
	SLC43A1		
	PDCD1		
	TDRD1		
	PARP12		
	ENPP5		
	KRT7		
	ATXN7L1		
	MAFG		
	RASAL1		
	KLRG2		
	MUC1		
	AC097534.1		
	ARFGEF3		
	CP		
	RHBDL2		
	SEMA5B		
	PHBP13		
	TMEM220-AS1		
	ACOXL		
	STK32B		
	CNKSR1		
	IL1RAP		
	DDX25		
	PHC1P1		
	PPM1J		
	ZNF431		
	ALOX12P2		
	AC078993.1		
	GRTP1-AS1		
	LACC1		
	B3GALT5		
	ZYX		
	DUSP2		
	HSH2D		
	TMEM64		
	EPHA1-AS1		
	AC099677.1		
	PTPN6		
	AC007663.1		
	RPARP-AS1		
	SLC16A12-AS1		
	PLA2G4F		
	AC015908.3		
	AC093840.1		
	SOWAHD		
	IDO1		
	AP001000.1		
	CAPN13		
	PMAIP1		
	C16orf54		
	SUGT1P4-STRA6LP		
	GCH1		
	SNORD108		
	MFGE8		
	PNPLA5		
	AC068134.2		
	AC072052.1		
	MYO1D		
	BDH1		
	MPZL3		
	PRSS16		
	U91328.2		
	ADM		
	TNMD		
	RAB9A		
	HDAC2-AS2		
	ALDH1L1		
	CYP4X1		
	VN1R51P		
	TGFA		
	AL355490.2		
	ACADSB		
	CARD11		
	BIK		
	L1TD1		
	RBPMS2		
	PAK1		
	TSGA10		
	PDE6G		
	AC002316.1		
	FBXO41		
	RAB3B		
	AC007743.1		
	PLCL2-AS1		
	LINC01342		
	AC020934.1		
	UTF1		
	LINC01405		
	SIT1		
	KEL		
	OLFM2		
	ECEL1P2		
	CERNA1		
	AC004233.2		
	POU2F3		
	BCL9L		
	KCNIP1-OT1		
	LCP2		
	SACM1L		
	AC008551.1		
	RAB17		
	ATP6V0A4		
	LINC01202		
	CASP10		
	TAFA4		
	TEX26-AS1		
	MYB-AS1		
	PIP5KL1		
	QSER1		
	MAP3K5		
	PIP4P2		
	FGF22		
	AL049555.1		
	OVOL2		
	KDM6A		
	LHFPL2		
	ETV3L		
	AL157944.1		
	GPAT3		
	LINC01484		
	UPF3A		
	CAVIN1		
	NDUFAF7		
	NIPAL1		
	CLDN9		
	KCNK12		
	TENT5B		
	SLC49A3		
	GHRLOS		
	C11orf86		
	AL162739.1		
	RN7SKP127		
	SNHG14		
	C15orf56		
	AP4S1		
	IRX2		
	STK11		
	DLX6		
	AC005476.2		
	GPR160		
	LRRTM1		
	GRTP1		
	TACR1		
	FAM20A		
	ICA1		
	DYNAP		
	VENTX		
	UNC5A		
	ACPP		
	AC131238.1		
	AL359233.1		
	TNS4		
	TDRD6		
	HLA-DRA		
	LINC01134		
	ARHGAP8		
	C1orf115		
	MIR302B		
	MYO1E		
	MIR2052HG		
	MIR302C		
	THRB		
	AC002091.1		
	LGALS3		
	SCNN1A		
	KLK9		
	SRSF11		
	MAGI1		
	FCMR		
	PRR5-ARHGAP8		
	CD24		
	DGKZ		
	USP2-AS1		
	LTBR		
	MAP4K3		
	RCAN3		
	HES3		
	SEMA6A		
	ZNF525		
	GALNT3		
	BICDL2		
	ECEL1P1		
	TRIM72		
	LARGE2		
	RHBDF2		
	AL050343.2		
	AC007390.2		
	B3GNT9		
	GLRA3		
	CADPS2		
	HPS3		
	RELL2		
	AC139100.2		
	NPAS2		
	PNMA5		
	TPM1		
	STEAP3		
	AC004830.2		
	MARVELD2		
	CST6		
	SYT6		
	MYO5B		
	ANO1-AS1		
	ILDR1		
	SLC12A9		
	TPM1-AS		
	AIF1		
	CA5BP1		
	NECAB1		
	LINC00862		
	AC116562.4		
	LINC00545		
	C1orf210		
	UGT8		
	SPINT1-AS1		
	ARL11		
	AC023908.2		
	TMEM171		
	RAP1GAP		
	AP1S2		
	PKP3		
	F2RL1		
	PCDHAC2		
	MYO18B		
	PODXL		
	ASAH1		
	EEF1AKMT4-ECE2		
	AP001615.1		
	HTR3A		
	SERPINF2		
	TARS1		
	USP32		
	CKMT1A		
	TC2N		
	LINC00337		
	FZD8		
	AP001628.1		
	PLAAT3		
	CRYBG1		
	AL021707.6		
	IFITM1		
	PHC1		
	MACC1		
	RHOV		
	AC108134.1		
	MYL3		
	SYT7		
	RHOD		
	AL392023.2		
	RAB25		
	TGFBR3L		
	MEDAG		
	EXOC2		
	ACTG2		
	AP002954.2		
	AC072026.2		
	AC087289.5		
	C13orf42		
	SLC16A12		
	ZNF836		
	SMPD5		
	HOOK2		
	MIR302CHG		
	AC011479.5		
	HS3ST5		
	AC090616.2		
	RTBDN		
	MAP7		
	CYP2S1		
	AC009878.1		
	COL14A1		
	AP1S3		
	HPN		
	C1orf116		
	ANO1		
	UNC13D		
	AC119427.2		
	EPN3		
	LINC00514		
	FAM83E		
	ZNF613		
	ATP8B1		
	AC117945.2		
	C6orf132		
	AC087439.1		
	FBXO2		
	RGL3		
	MLPH		
	TMPRSS11E		
	GOLT1A		
	NTM		
	TDRD12		
	RAB19		
	KLF5		
	HMGN2P15		
	ZNF165		
	POU5F1P4		
	ST14		
	ENTPD2		
	EIF4E1B		
	CDH3		
	BOK		
	CR2		
	KLHDC7A		
	UGP2		
	FAM220CP		
	MIR367		
	CCDC6		
	ZBTB8A		
	CD9		
	SPINT2		
	SPTSSB		
	MYLIP		
	ADGRG2		
	AC008105.3		
	PRDM14		
	AC068587.8		
	SAMHD1		
	MIR302D		
	AC092865.4		
	MBOAT1		
	HSD3B7		
	FAM3B		
	ATP13A2		
	PDGFA		
	UAP1L1		
	AC005696.4		
	STYK1		
	PAK6		
	ORM1		
	LINC02570		
	GLI1		
	CEBPB		
	E2F8		
	ICOSLG		
	PAPLN		
	FTLP14		
	NPY5R		
	ARTN		
	AC007326.4		
	AC006058.4		
	MEX3C		
	PGBD5		
	PARP14		
	AC079328.2		
	C19orf33		
	LRAT		
	KRTCAP3		
	PPL		
	STEAP2		
	PLPP2		
	AC008453.1		
	IGFBP6		
	AL121749.2		
	AL358113.1		
	RCAN3AS		
	FAM124A		
	DOC2A		
	AC011479.2		
	OVOL1		
	MIR302A		
	ESRG		
	SGMS1		
	ELOVL7		
	EPCAM		
	AC126283.2		
	ZBTB7A		
	FNDC10		
	LINC00937		
	TSPAN17		
	KIAA0040		
	ZNF765		
	GRIK3		
	CRYGEP		
	HCP5		
	FUT1		
	ITPR2		
	CKMT1B		
	SLC24A2		
	CCDC92B		
	DSTNP2		
	ARFGEF1		
	PCOLCE		
	GFPT2		
	SNRPN		
	AL158071.5		
	PCNX2		
	GSKIP		
	GDPD2		
	GALNT6		
	LCK		
	MMP24		
	RASEF		
	CHST7		
	FAM83B		
	XIRP2		
	GALNTL5		
	TRPV6		
	AC008738.3		
	AC108860.2		
	PRKX		
	CEP170B		
	FAM83F		
	ESYT2		
	AC020931.1		
	LNCPRESS1		
	CLDN6		
	CLDN7		
	AL157817.1		
	KCNN2		
	AC009088.3		
	PKD1L1		
	TBXA2R		
	TRPC6		
	AC073050.1		
	RIPK4		
	NMRK2		
	TUNAR		
	C2CD4B		
	SNCB		
	AC007326.5		
	C1GALT1		
	AC104958.2		
	CHMP2B		
	FADS3		
	HHEX		
	ACTB		
	AP1M2		
	PNMT		
	LY75		
	ZFP42		
	CD24P4		
	CEBPA		
	RYR2		
	CRB3		
	BSPRY		
	SYNE4		
	Z84492.2		
	CGN		
	ESRP1		
	PLA2G4C		
	AL031600.3		
	MYOZ3		
	SNTG2		
	DTX3L		
	AC010326.3		
	TRIM38		
	ZNF626		
	RAMP2		
	TMEM30B		
	AC124312.1		
	SLC7A8		
	TRIML2		
	FGD5		
	MMP25		
	SNURF		
	CABLES1		
	TRIM22		
	VIL1		
	ZNF761		
	FRAT2		
	PRSS8		
	TJP2		
	GGT1		
	PAH		
	COBL		
	AC010503.5		
	MCOLN3		
	LAD1		
	GRB7		
	TFE3		
	AC009097.2		
	CAPN1		
	AP003396.3		
	VPS37A		
	OPTC		
	SPINT1		
	AC099314.1		
	IRF6		
	CASC11		
	ATP6V1C1		
	RNF128		
	KDF1		
	ZNF814		
	AC008556.1		
	TMCO4		
	AUTS2		
	LCN10		
	TMEM125		
	FGF2		
	GAL		
	AC013717.1		
	CDH1		
	ANKRD18CP		
	CDCP1		
	CGNL1		
	GPR176		
	RPH3A		
	ZNF721		
	KDR		
	PODN		
	VIPR1		
	BNIPL		
	B3GALT5-AS1		
	PKLR		
	TMEM238		
	AC010230.1		
	SENP2		
	ORM2		
	AL133373.2		
	ATP2C2		
	SMPDL3B		
	GRHL2		
	PPM1B		
	SELENOP		
	FKBP11		
	COQ10B		
	EPHA8		
	FOXH1		
	AL669918.1		
	AC004846.2		
	RAMP2-AS1		
	AC007325.2		
	ZSCAN10		
	TMEM158		
	HRH3		
	SEMA3E		
	PROKR2		
	PPP2R2B		
	EPHA1		
	PLCL2		
	MYO5C		
	ESRP2		
	PLD5		
	C10orf95		
	ELL3		
	IFNLR1		
	MARVELD3		
	TMPRSS2		
	CADM2		
	RASGRP2		
	DENND2C		
	BEST2		
	MMP15		
	ZNF398		
	AC013356.2		
	PKP2		
	WDPCP		
	MAL2-AS1		
	AP001453.4		
	PSMB8		
	RABGAP1L		
	JADE2		
	PITPNC1		
	AL512288.1		
	SLC30A3		
	AC068587.4		
	MCTP2		
	PPFIBP2		
	SHANK2		
	LINC00599		
	AC068587.6		
	GLS2		
	NRN1L		
	EPHX3		
	TPM3P9		
	ZDHHC23		
	MAL2		
	AC007906.2		
	PPARGC1B		
	MYB		
	UNC13A		
	PATJ		
	PDPN		
	SHFL		
	IFI30		
	AC006058.1		
	CCDC24		
	MFSD13A		
	INKA2		
	TRIM47		
	GCNT2		
	RAB5A		
	RASGRF1		
	PAQR5		
	MET		
	SYT14		
	AL355987.1		
	TNFRSF12A		
	IKZF3		
	PGAP6		
	PLAAT4		
	STEAP3-AS1		
	PPP1R1B		
	CLDN22		
	DYNC1I1		
	TAP2		
	TNK1		
	VMP1		
	MYC		
	LHFPL4		
	HERC5		
	PLA2G12A		
	AC112497.2		
	PIPOX		
	AP006621.1		
	BAHD1		
	LUZP2		
	KCND2		
	SFRP5		
	LINC00698		
	TUBA4A		
	SLC12A8		
	GABRB3		
	KLKB1		
	CXCR5		
	GHRL		
	NFE2L3		
	KRT18P28		
	ASPHD1		
	USP2		
	B3GALT1		
	PSMB8-AS1		
	ATG16L1		
	LAMC2		
	TXLNG		
	KCNK1		
	FBXL21P		
	HCN4		
	NPTXR		
	ITPK1		
	EPB41L4B		
	MTCL1		
	PPP2R2C		
	EMSLR		
	CDS1		
	B3GALT1-AS1		
	SLC25A4		
	SNTB1		
	GABRA5		
	PNPLA2		
	CAMK2N2		
	PFKFB2		
	FAM20C		
	KIFC2		
